time,OH,O3,H2O2,HO2,O2-,ONOOH,O2NOOH,O3-,NO3,Cl,Cl2-,HOCl-,Cl2,HClO,ClO-,ClNO2,HOClH,ClO,ClO2,Cl2O2,HClO2,ClO2-,NO2-,NO3-,NO,NO2,N2O3,N2O4,N2O5,HONO,HONO2,ONOO-,O2NOO-,HO2-,O-,H,HO3,Cl-,H+,OH-,O2,pH,HONO_total,HONO2_total,H2O2_total,HO2_total,ONOOH_total,O2NOOH_total,HClO_total,HClO2_total
20.0,3.780419454551848e-16,1.4827272043772314e-08,6.398806332374036e-07,7.639584170692312e-16,1.162584111798426e-14,3.1491976184913635e-16,3.3169030639272613e-15,2.27741521587332e-16,4.717058391175121e-25,1e-30,4.488474477915691e-16,6.418350404159876e-17,2.2396131845719097e-14,5.4636066410936215e-11,1.6589530205584715e-12,1.538185834636424e-10,1e-30,4.284977542369551e-16,4.894980751348068e-22,2.753475201639069e-24,3.736513116808026e-22,4.0255124526700605e-18,3.3165096965356533e-07,1.3397557809844284e-06,1e-30,2.0611257380610894e-10,1e-30,2.4716114176302943e-15,1e-30,8.676141135571626e-10,6.377801178064326e-14,7.595468686464584e-17,4.0094743804509074e-15,1.3754779389316414e-12,3.727056720532311e-17,1e-30,4.6625388515698115e-17,0.15399999979415313,1.0414665762663768e-06,9.601844387411518e-09,0.0002500219442366358,5.982354663283207,3.325185837671225e-07,1.3397558447624402e-06,6.398820087153425e-07,1.2389799535053491e-14,3.908744487137822e-16,7.32637744437817e-15,5.6295019431494685e-11,4.025886103981741e-18
21.0,1.6906303189586752e-16,1.496019981588316e-08,6.703512378218456e-07,5.123709962731375e-16,7.258176337749923e-15,2.8343196009349165e-16,3.2412626025052444e-15,1e-30,5.679578183677076e-25,4.151767927317347e-17,1.141090782174368e-15,2.009107175181837e-16,3.432314173937012e-14,5.894561792115846e-11,1.6660748254919097e-12,1.6101207695593244e-10,1.6566330366851828e-17,4.514735897513647e-16,5.230806584029591e-22,3.056861941691389e-24,4.251235145013534e-22,4.263419869574597e-18,3.4557905317444957e-07,1.4378664361852716e-06,1e-30,2.071392225422041e-10,1e-30,2.500468376771265e-15,1e-30,9.711905164449676e-10,7.35318628847858e-14,6.363437715886402e-17,3.6471799849278494e-15,1.3413601291476172e-12,1.0887841028908026e-15,1e-30,2.3517814276295273e-16,0.15399999978261758,1.1188117596210892e-06,8.938054068529567e-09,0.0002500247843072439,5.951242977488472,3.465502436908945e-07,1.4378665097171345e-06,6.703525791819748e-07,7.77054733402306e-15,3.4706633725235566e-16,6.888442587433094e-15,6.061169274665037e-11,4.2638449930890985e-18
22.0,2.944637872342859e-16,1.5028911930572442e-08,7.008218153279611e-07,6.928844365050777e-16,9.170034204884425e-15,3.0916186175704615e-16,3.855220715059064e-15,1e-30,1.0540769831044836e-24,7.374015626929267e-17,4.448383221986355e-16,4.077528717281531e-17,2.8294938094400286e-14,6.31804247401567e-11,1.668371223620126e-12,1.640015700368806e-10,1.265846884158061e-25,4.826950569500495e-16,5.517416081350961e-22,3.4941277861999454e-24,4.777675363498547e-22,4.476378343277212e-18,3.593631325094409e-07,1.5374928640315717e-06,1e-30,2.086066026347963e-10,1e-30,2.538556613376137e-15,1e-30,1.080994218006296e-09,8.415946373807873e-14,6.4847921875435e-17,4.0528394152241555e-15,1.310140166245785e-12,5.511738562690664e-21,1e-30,5.671243319500114e-17,0.1539999997754049,1.1975395097154858e-06,8.35045517819769e-09,0.0002500277617841429,5.921710149255063,3.604441267274472e-07,1.5374929481910355e-06,7.008231254681273e-07,9.862918641389503e-15,3.7400978363248115e-16,7.908060130283219e-15,6.484879596377682e-11,4.476856110813562e-18
23.0,2.9677904220670786e-16,1.504154612782471e-08,7.312926242378608e-07,9.104923069638973e-16,1.12900739373072e-14,4.036112305962154e-16,3.948220264335883e-15,1e-30,1e-30,8.826654019836625e-17,1e-30,2.2756647476664963e-20,1.6371871421190556e-14,6.715182734842344e-11,1.6614158168999015e-12,1.684772365413687e-10,2.4256321114813115e-17,5.186804185689164e-16,5.752381699505457e-22,4.03435468114833e-24,5.311825209968995e-22,4.662987821506453e-18,3.7301363257877774e-07,1.6391229427508556e-06,1e-30,2.1050085367517515e-10,1e-30,2.587739503344801e-15,1e-30,1.1975790744890909e-09,9.576151841499893e-14,7.932019030962596e-17,3.8888561488360465e-15,1.28088959743709e-12,1.7579511389473822e-15,1e-30,3.787380477799229e-16,0.15399999976701503,1.2781431433561312e-06,7.823849818371777e-09,0.00025003086536150944,5.89342050541983,3.742112116532668e-07,1.639123038512374e-06,7.312939051274582e-07,1.2200566244271098e-14,4.829314209058414e-16,7.83707641317193e-15,6.881324316532334e-11,4.66351900402745e-18
24.0,1.9995443216486315e-15,1.500835685610323e-08,7.617635220662968e-07,1.5219815893728166e-15,1.7718958689797344e-14,4.1420687667325735e-16,4.5664554794671865e-15,1.44122997901578e-16,1e-30,3.9340984261763755e-16,1e-30,1e-30,1e-30,7.096676240787347e-11,1.6484804051489748e-12,1.7323912437767648e-10,8.515914620023766e-18,5.579690029427263e-16,5.936516368188755e-22,4.667649871035853e-24,5.851270139903071e-22,4.82257450148073e-18,3.8653926083750185e-07,1.7434781121712257e-06,1e-30,2.130444868871028e-10,1e-30,2.653280051169438e-15,1e-30,1.3217971625184836e-09,1.0848949883001847e-13,7.642687485795423e-17,4.222873038331927e-15,1.2527054553565117e-12,2.824097350810047e-17,1e-30,2.7119678606530147e-16,0.1539999997586087,1.361354412681749e-06,7.345625728939222e-09,0.00025003408574321705,5.866028796593363,3.8786105800002034e-07,1.7434782206607246e-06,7.617647747717522e-07,1.924094027917016e-14,4.906337515312116e-16,8.789328517799113e-15,7.261524281302244e-11,4.82315962849472e-18
25.0,1.3334050146199397e-16,1.493337387432111e-08,7.922341466124453e-07,6.277914637021715e-16,6.876964942068358e-15,6.985829722436321e-16,6.359393727427942e-15,1e-30,7.412352829199149e-25,3.137701706135207e-17,5.612550644852028e-17,1e-30,3.191794710661994e-14,7.466924696459698e-11,1.6320113535790895e-12,1.7872377235871702e-10,1e-30,6.558566483064441e-16,6.068222641703868e-22,6.4494086852598225e-24,6.388896259596413e-22,4.9545845095409534e-18,3.9995003667268826e-07,1.8502081305262903e-06,1e-30,2.1671187068011927e-10,1e-30,2.747638553595277e-15,1e-30,1.453531127732581e-09,1.2235991901355542e-13,1.2128285168750246e-16,5.533464376637685e-15,1.225843310715294e-12,8.765989815074978e-16,1e-30,2.0644854309473062e-16,0.15399999974982806,1.4468336329885566e-06,6.9116446922402255e-09,0.00025003741277487325,5.83958140421539,4.0140356780042083e-07,1.8502082528862092e-06,7.92235372455756e-07,7.50475640577053e-15,8.198658239311345e-16,1.1892858104065628e-14,7.630125831817607e-11,4.955223399166913e-18
26.0,1.2900616789271747e-16,1.4819832613972787e-08,8.227048202614684e-07,8.762407288686406e-16,9.049480761972373e-15,4.2046944758258295e-16,3.986010199557106e-15,1.1989455694050906e-16,1.824667399288848e-25,1e-30,3.673242268024395e-16,1e-30,5.115573642347848e-14,7.851429636912499e-11,1.6178899161407685e-12,1.826158884209461e-10,1e-30,6.604286749464546e-16,6.155101110877176e-22,6.541588573207786e-24,6.926158526153576e-22,5.063987822829652e-18,4.1325670124692507e-07,1.959335707112875e-06,1e-30,2.204545302242488e-10,1e-30,2.84487976119227e-15,1e-30,1.5930143188442145e-09,1.3743857004426402e-13,6.882316954448732e-17,3.269931318560739e-15,1.2001741461511582e-12,5.349918882244218e-16,1e-30,2.054922025876287e-16,0.1539999997420677,1.5346161870157839e-06,6.5162873196626514e-09,0.00025004083532029377,5.814000225205691,4.1484971556576926e-07,1.9593358445514447e-06,8.227060204356145e-07,9.925721490841014e-15,4.892926171270703e-16,7.255941518117845e-15,8.013218628526575e-11,5.064680438682268e-18
27.0,2.7624646844831745e-16,1.4673239611104046e-08,8.531754921976196e-07,8.165624682073324e-16,7.972596514862623e-15,3.120920662982067e-16,4.477630353690513e-15,9.029966756153331e-17,1.4716796357417756e-24,6.705760586542205e-17,2.6204107230285885e-16,2.5043226000734204e-17,4.163957253017283e-14,8.213162044649901e-11,1.6000028727924404e-12,1.8406329230251605e-10,1e-30,6.876912824452635e-16,6.200276671272202e-22,7.0922925858063e-24,7.453605541787544e-22,5.152010937276356e-18,4.264702194697369e-07,2.069414874824742e-06,1e-30,2.243617460426282e-10,1e-30,2.9469518328670124e-15,1e-30,1.7389149398236213e-09,1.5354553624742622e-13,4.829399129953446e-17,3.472630768631188e-15,1.1766539108621962e-12,3.139849856628498e-17,1e-30,7.144820405586798e-17,0.15399999973703993,1.6232657637551925e-06,6.1604206922139684e-09,0.00025004434436925413,5.789610370941791,4.282091344095605e-07,2.0694150283702783e-06,8.531766688515305e-07,8.789158983069956e-15,3.6038605759774114e-16,7.9502611223217e-15,8.373162331929145e-11,5.152756297830535e-18
28.0,2.601934604705016e-16,1.4498268345143375e-08,8.836461488223823e-07,8.361679230719572e-16,7.735162934425116e-15,2.6028384662682787e-16,4.7598649086320835e-15,1.7255828633425155e-16,5.7922270094056875e-25,6.332892427556329e-17,2.004229776709379e-16,2.9499569697139106e-17,4.525648351132141e-14,8.559201064599719e-11,1.5798257618578065e-12,1.8686056086566511e-10,6.3083395378501045e-18,7.145733077948226e-16,6.207716635625984e-22,7.657628409361868e-24,7.97126467523938e-22,5.220392926007438e-18,4.3959953408789105e-07,2.180919880163359e-06,1e-30,2.2837056285611137e-10,1e-30,3.054030687130113e-15,1e-30,1.8918263078678927e-09,1.707905151016183e-13,3.816130161670494e-17,3.4976036218616617e-15,1.1546606137182676e-12,1e-30,1e-30,9.829278783254504e-18,0.15399999973079515,1.713263004626788e-06,5.836815464405811e-09,0.00025004793019368194,5.766175962959441,4.414913603957589e-07,2.180920050953874e-06,8.83647303482996e-07,8.571330857497072e-15,2.984451482435328e-16,8.257468530493746e-15,8.717183640785499e-11,5.221190052474962e-18
29.0,3.824627671903685e-16,1.430339403980968e-08,9.141167950660834e-07,7.280889836717348e-16,6.3915755849886274e-15,1.7880616791128229e-16,4.760124511159943e-15,8.625339505147022e-17,1e-30,8.081809510389609e-17,3.0319510179409868e-15,2.7931100054381745e-16,5.66665454719277e-14,8.889273179868208e-11,1.5570039774393492e-12,1.9205611418053848e-10,1e-30,7.412176294341577e-16,6.182969572204759e-22,8.23942212371456e-24,8.48049225431518e-22,5.270411570575005e-18,4.526515458964906e-07,2.2946487996154886e-06,1e-30,2.3276617549057193e-10,1e-30,3.1743476858503436e-15,1e-30,2.0527711659682938e-09,1.8936196702818525e-13,2.4877455885998407e-17,3.319263894323159e-15,1.1335094819796153e-12,4.0258641642868997e-16,1e-30,1.4824692905958092e-16,0.1539999997222935,1.8054128569447513e-06,5.538899294714625e-09,0.00025005158470813667,5.743423469109976,4.547043170624589e-07,2.2946489889774555e-06,9.141179285755653e-07,7.119664568660362e-15,2.036836237972807e-16,8.079388405483102e-15,9.044973577612143e-11,5.2712596198004364e-18
30.0,8.371312352929771e-16,1.4102696146886299e-08,9.445874302783485e-07,9.251240294201602e-16,7.717659277849565e-15,2.0086741077058985e-16,5.061659659005524e-15,6.111864313871173e-17,2.815383866609978e-24,1.3467981511173925e-16,4.761291264822298e-16,1e-30,5.801867559482149e-14,9.204562370327349e-11,1.5321058983364324e-12,1.9642447048672343e-10,1e-30,7.657086094297633e-16,6.135014918741123e-22,8.79273221133201e-24,8.98058489926731e-22,5.3038381467949475e-18,4.6563030582538264e-07,2.4107068959838713e-06,1e-30,2.375816747896316e-10,1e-30,3.3079541473450465e-15,1e-30,2.2220590669040258e-09,2.0934315761540844e-13,2.655798499048465e-17,3.35411987405575e-15,1.1130836455792653e-12,1e-30,1e-30,5.355213103106471e-17,0.15399999971480285,1.8998283334668712e-06,5.263633468267978e-09,0.00025005530355676713,5.721285639676785,4.678523648922867e-07,2.4107071053270287e-06,9.445885433619941e-07,8.642783307269725e-15,2.274253957610745e-16,8.415779533061274e-15,9.357772960160992e-11,5.3047362052848744e-18
31.0,3.08022635620934e-16,1.3904309931451084e-08,9.750581680803894e-07,7.125256778885186e-16,5.6567374472712924e-15,2.0732731084913984e-16,5.155230095845434e-15,7.680256075193349e-17,1e-30,5.719706802886789e-17,1.504403319470699e-17,1.4075286413520622e-16,6.113545343676451e-14,9.493751691059932e-11,1.5038460185732427e-12,2.009965939863375e-10,3.2573289275698805e-16,7.916494371478397e-16,6.068821910355616e-22,9.398790261590514e-24,9.468127845124693e-22,5.321445458131102e-18,4.785386037330863e-07,2.5289231736263433e-06,1e-30,2.427057058639521e-10,1e-30,3.4529291685903655e-15,1e-30,2.3996697467926946e-09,2.307651030865075e-13,2.6086872554339055e-17,3.2509744470781732e-15,1.0934426925326585e-12,4.3744219210527186e-16,1e-30,1.4471607140643327e-16,0.15399999970736117,1.996339951899299e-06,5.009166895891701e-09,0.00025005908400333213,5.69976550179479,4.809382734798789e-07,2.5289234043914464e-06,9.75059261523082e-07,6.369263125159811e-15,2.334141834034789e-16,8.406204542923608e-15,9.644136292917257e-11,5.3223922709156144e-18
32.0,1.5707928289721667e-16,1.3704762746465195e-08,1.0055287430792322e-06,7.76737872446485e-16,5.876543737310694e-15,2.0347632459996538e-16,5.355216449363306e-15,9.987174961702645e-17,1.2718349629712854e-24,3.205169388526355e-17,3.170051732935532e-17,1.2406132691542766e-17,5.927081910578837e-14,9.781284408430993e-11,1.4765337510794318e-12,2.0455670087279786e-10,1e-30,8.136360189202094e-16,5.986644929237935e-22,9.928244082614346e-24,9.94346672907389e-22,5.325805681091601e-18,4.913795436604898e-07,2.649193088457139e-06,1e-30,2.482739203907109e-10,1e-30,3.6130488580480355e-15,1e-30,2.5856490690746453e-09,2.536682551665192e-13,2.439840162633231e-17,3.2182851454894e-15,1.0745879867530343e-12,5.0610768911911755e-18,1e-30,2.7226302678496538e-17,0.15399999970098968,2.094847960632268e-06,4.77361612294851e-09,0.0002500629228412967,5.678847491673595,4.939651927295644e-07,2.649193342125394e-06,1.005529817667219e-06,6.6532816097571796e-15,2.278747262262977e-16,8.573501594852705e-15,9.928937783538936e-11,5.326800027764508e-18
33.0,1.2920390142995753e-16,1.35114329992059e-08,1.0359987570780985e-06,7.554863628821188e-16,5.4533528364794026e-15,1.372421967403403e-16,3.161385382213075e-15,4.1363555313731895e-17,1.0012042053987189e-24,2.3725578693201448e-17,8.329997349429902e-17,2.7350621086149673e-17,6.666623262637359e-14,1.0111484594995924e-10,1.4563034989492051e-12,2.107497072877227e-10,4.510823236650533e-17,8.118070840747243e-16,5.894853575321108e-22,9.8837936831112e-24,1.04089082548819e-21,5.3191489156298806e-18,5.041538535946529e-07,2.77181583582382e-06,1e-30,2.5550824564644275e-10,1e-30,3.826465563547488e-15,1e-30,2.780520636840123e-09,2.781809610729094e-13,1.570090295552047e-17,1.8126518944708586e-15,1.0563217029319226e-12,1e-30,1e-30,3.927837529662803e-17,0.15399999969150008,2.1956495928880273e-06,4.5544607993876624e-09,0.00025006681787069035,5.658436968419493,5.06934374231493e-07,2.7718161140047807e-06,1.0359998133998014e-06,6.2088391993615215e-15,1.5294309969586075e-16,4.974037276683934e-15,1.0257114944890844e-10,5.320189806455369e-18
34.0,3.367278847237458e-16,1.3315418978516887e-08,1.0664695754156517e-06,6.753618263602681e-16,4.654018764592359e-15,2.2590992282602746e-16,4.372299200516633e-15,4.66099930226556e-17,4.2273380970329545e-23,2.258829579374414e-15,1e-30,1e-30,6.304253256263337e-14,1.034341508660852e-10,1.4221832986870523e-12,2.170907418042725e-10,1.203082749132706e-16,8.297551476853223e-16,5.790985312846953e-22,1.0325652276250303e-23,1.0868422194011901e-21,5.3022246129462985e-18,5.168646484200258e-07,2.897938032265466e-06,1e-30,2.6147720877370396e-10,1e-30,4.008282306078759e-15,1e-30,2.9859684069534185e-09,3.0464739846228703e-13,2.4673282310189074e-17,2.393323990684894e-15,1.0381021511841115e-12,1e-30,1e-30,6.3549380114999e-17,0.15399999968287892,2.2998969604288805e-06,4.348020877481059e-09,0.0002500707664166935,5.638291620730046,5.198506168269792e-07,2.8979383369128647e-06,1.066470613517803e-06,5.329380590952627e-15,2.5058320513621654e-16,6.7656231912015266e-15,1.0485633416477225e-10,5.3033114551657e-18
35.0,2.0091485215928078e-16,1.3120077703978311e-08,1.0969402749390968e-06,9.330731220454424e-16,6.148106496333228e-15,2.6057846222488295e-16,6.090683816271225e-15,6.195119803291405e-17,2.2646315462590624e-24,4.732443923372956e-17,1.49579579662417e-16,2.6093634180925594e-17,7.485045238618053e-14,1.0563904601471619e-10,1.3888334658343443e-12,2.1921169305470807e-10,7.668353973736472e-18,8.568527781609567e-16,5.675327671627274e-22,1.1010687942334843e-23,1.130548926412369e-21,5.2736956688277036e-18,5.295169035786452e-07,3.025289831009042e-06,1e-30,2.674506731184838e-10,1e-30,4.1921825719976985e-15,1e-30,3.1992938135896225e-09,3.3261458223467083e-13,2.7212235393889902e-17,3.187805069649282e-15,1.0209598993719537e-12,2.160724591961436e-17,1e-30,5.1534655144151705e-17,0.15399999967856434,2.4053279494755642e-06,4.1574372435078176e-09,0.0002500747653174462,5.618825702268234,5.327161973922349e-07,3.0252901636236243e-06,1.096941295898996e-06,7.0811796183786704e-15,2.8779069761877283e-16,9.278488885920507e-15,1.0702787948055054e-10,5.274826217754116e-18
36.0,1.419424641704063e-16,1.2931210579471737e-08,1.1274109952352202e-06,8.143983605603141e-16,5.1365308171190245e-15,6.041747209211975e-16,8.048556082410072e-15,6.724037350337371e-17,1e-30,2.864312618013595e-17,1.410206404206135e-17,8.468020641205776e-15,7.714541603170563e-14,1.0765452819382963e-10,1.3547691833407107e-12,2.244805957929434e-10,1e-30,9.00603230555033e-16,5.552787880640955e-22,1.2164177602009351e-23,1.1724620110738675e-21,5.2351820353551334e-18,5.42109772274822e-07,3.1547876014009283e-06,1e-30,2.749509179860931e-10,1e-30,4.429610649644851e-15,1e-30,3.4217969021185297e-09,3.623573859730185e-13,6.03942451425655e-17,4.032282786886323e-15,1.0044198185648117e-12,2.2675606024900427e-16,1e-30,1.146549460111275e-16,0.15399999967161182,2.5128524748683984e-06,3.979541218600075e-09,0.0002500788132613936,5.599833007321176,5.455315691769405e-07,3.154787963758314e-06,1.1274119996550387e-06,5.9509291776793385e-15,6.64568966063763e-16,1.2080838869296396e-14,1.0900929737717034e-10,5.2363544973662076e-18
37.0,1.5860946911201419e-16,1.2753182104367985e-08,1.1578816913782162e-06,9.143860077779908e-16,5.524748677832673e-15,3.1170804522961335e-16,7.540809134733291e-15,5.5144201026511215e-17,3.466721664441603e-25,3.8984028122010503e-17,6.251538712949992e-17,4.0228820424499266e-17,8.269378041280046e-14,1.0956244150590489e-10,1.3208231022864163e-12,2.295262179584008e-10,7.894898649444193e-17,9.219536043945259e-16,5.426620204049104e-22,1.274752703770569e-23,1.2127811980055662e-21,5.187587203691721e-18,5.546429403295023e-07,3.2870710184130496e-06,1e-30,2.812987498694697e-10,1e-30,4.6364352536244444e-15,1e-30,3.6545216125105397e-09,3.9411787487511857e-13,2.98490811390715e-17,3.61910266734327e-15,9.88205215743002e-13,1.6941578118594242e-18,1e-30,6.014198420831734e-17,0.15399999966468933,2.6231132735933746e-06,3.812263885311025e-09,0.00025008291093606936,5.581182954916943,5.582974619420129e-07,3.2870714125309244e-06,1.157882679583432e-06,6.4391346856106644e-15,3.4155712636868486e-16,1.1159911802076561e-14,1.1088326460819131e-10,5.1887999848897265e-18
38.0,1.8103824317077654e-16,1.2575278374636232e-08,1.1883524577585554e-06,1.0313525459280083e-15,5.9727895769262925e-15,2.331343802546603e-16,7.766318329301937e-15,9.676931501586088e-17,2.034492352998257e-24,4.423033540259453e-17,2.262811883928078e-16,4.6899945481543086e-17,8.850506747160993e-14,1.1124202102286382e-10,1.2854019077669132e-12,2.368960207511324e-10,1.7441792999494812e-16,9.437424423574591e-16,5.293531570862454e-22,1.3357098946559055e-23,1.2517252455704486e-21,5.131910587792204e-18,5.67117429440581e-07,3.4227469035035127e-06,1e-30,2.8804070577180155e-10,1e-30,4.8622246983751724e-15,1e-30,3.8985483535286605e-09,4.2815864420168857e-13,2.1398158161507483e-17,3.572607102889911e-15,9.721098382385758e-13,5.2285249917208875e-20,1e-30,2.730072405458277e-17,0.15399999965566324,2.7367172541677347e-06,3.654012845050414e-09,0.00025008705546381027,5.562770069706368,5.710159777941096e-07,3.4227473316621567e-06,1.1883534298683937e-06,7.0041421228543006e-15,2.5453253841616777e-16,1.1338925432191848e-14,1.1252742293063074e-10,5.133162313037774e-18
39.0,1.4943447615105525e-16,1.2400438027738004e-08,1.2188231905912368e-06,1.022131380966597e-15,5.680343986194499e-15,1.8151323336702684e-16,7.57849109054312e-15,8.787850958497251e-17,2.1881033007349763e-24,3.655725901250456e-17,8.261220265925635e-17,2.015167477981303e-17,9.286296093679771e-14,1.1280448931115818e-10,1.2508185056843384e-12,2.390317428377655e-10,2.9400439889009226e-17,9.624263989394085e-16,5.156241639144244e-22,1.3891315997035888e-23,1.2884753952291969e-21,5.06925389910266e-18,5.79537098057297e-07,3.560027144250533e-06,1e-30,2.9470760487885215e-10,1e-30,5.087772045539428e-15,1e-30,4.1515792016171484e-09,4.640720313064862e-13,1.5987339860261312e-17,3.345420074473441e-15,9.567723657291822e-13,3.59074944552785e-18,1e-30,2.53050086428992e-17,0.15399999965199163,2.8518855045257962e-06,3.5064521293475884e-09,0.00025009124548701925,5.544867914216663,5.836886772589142e-07,3.560027608322564e-06,1.2188241473636026e-06,6.702475367161096e-15,1.9750057322728814e-16,1.092391116501656e-14,1.1405530781684251e-10,5.070542374497889e-18
40.0,1.0104577657607031e-16,1.2227001091904654e-08,1.2492939363775049e-06,8.863914904554865e-16,4.730178633414437e-15,1.8422753222954945e-16,7.881312242829952e-15,4.680482497521893e-17,1.634562816233976e-24,2.5744072392283216e-17,1e-30,1.1530599513154979e-18,9.632680956830699e-14,1.1419509499257123e-10,1.2159043551919197e-12,2.449940949096689e-10,1e-30,9.824437127345037e-16,5.015131746045105e-22,1.4475375245530476e-23,1.3235980686319786e-21,5.000438481707624e-18,5.919022124949799e-07,3.700243030786222e-06,1e-30,3.0165567975945144e-10,1e-30,5.330377412349791e-15,1e-30,4.415684132537917e-09,5.023174731624903e-13,1.5581400783321172e-17,3.340800159413691e-15,9.417087288860411e-13,1e-30,1e-30,5.405318537941809e-17,0.15399999964467737,2.9699424650783073e-06,3.3670685939487834e-09,0.0002500954785211324,5.5272519639289275,5.963178966275178e-07,3.7002435331036955e-06,1.2492948780862338e-06,5.616570123869923e-15,1.9980893301287063e-16,1.1222112402243643e-14,1.1541099934776315e-10,5.001762079776256e-18
41.0,2.770581134469156e-17,1.2056281633250948e-08,1.2797647014303338e-06,8.767357940301602e-16,4.497068137403642e-15,5.016467885284853e-16,1.017773525405433e-14,4.334285768145689e-17,1e-30,6.671753855654653e-19,1e-30,1e-30,1.0092807203917472e-13,1.15378059593435e-10,1.1808207087109548e-12,2.5007891808851193e-10,1e-30,1.0218652321812833e-15,4.871763482219738e-22,1.5660723494252095e-23,1.3566172939212276e-21,4.926268505307518e-18,6.042151916513925e-07,3.84236366403975e-06,1e-30,3.1057747715127767e-10,1e-30,5.647697320028812e-15,1e-30,4.6895471878227985e-09,5.426724028527583e-13,4.078108408953749e-17,4.146788446953393e-15,9.272372226708119e-13,2.7262079006117827e-16,1e-30,9.335101729132987e-17,0.1539999996386751,3.0898633267042948e-06,3.236389102901255e-09,0.0002500997525955989,5.510060730209754,6.089047388392153e-07,3.842364206712153e-06,1.2797656286675565e-06,5.373803931433802e-15,5.424278726180228e-16,1.432452370100772e-14,1.1655888030214595e-10,4.927625122601439e-18
42.0,1.0357709295084264e-16,1.1890242310523491e-08,1.3102353695059733e-06,9.815786057377371e-16,4.845540437530143e-15,2.661227979314899e-16,9.098099094054636e-15,4.9858557906192257e-17,1.653564149168841e-24,2.3497835700962542e-17,1.57577532965297e-17,1.54233859099092e-17,1.061496374183963e-13,1.16550152562498e-10,1.1479685350618526e-12,2.5050433364021417e-10,1e-30,1.0354685912909536e-15,4.728430536371727e-22,1.608006639157607e-23,1.387230518728291e-21,4.848035293457917e-18,6.164803435790865e-07,3.985310102162923e-06,1e-30,3.16883252061848e-10,1e-30,5.8764561434433865e-15,1e-30,4.971667725914588e-09,5.848506566594879e-13,2.082088661136995e-17,3.567531372487065e-15,9.136218071089997e-13,1.2973559856026076e-17,1e-30,3.3952968023523994e-17,0.1539999996371313,3.210575311785402e-06,3.11470656467454e-09,0.00025010406719174464,5.493417138203738,6.214520113050011e-07,3.98531068701358e-06,1.3102362831277804e-06,5.82711904326788e-15,2.8694368454285985e-16,1.26656304665417e-14,1.1769812109755986e-10,4.849422523976645e-18
43.0,2.2377243330699816e-17,1.1727106236960839e-08,1.340706051120741e-06,8.214526532560322e-16,3.9045395312760096e-15,1.5822806160193335e-16,9.006879335641212e-15,1e-30,4.486622997544949e-25,4.135341903937694e-17,1e-30,1e-30,1.1023734435757984e-13,1.1755419347873285e-10,1.1148730406558867e-12,2.5772203523011206e-10,1e-30,1.0546401402728416e-15,4.584753625117817e-22,1.6681254082578915e-23,1.4163681072395336e-21,4.766103031936581e-18,6.286945694611782e-07,4.13137659407869e-06,1e-30,3.234759969891405e-10,1e-30,6.1246412445386385e-15,1e-30,5.2656552466811875e-09,6.296620185112307e-13,1.1919850135555258e-17,3.400647620044193e-15,9.001623763671485e-13,2.8291838383729e-19,1e-30,2.3410857623159262e-18,0.1539999996290164,3.334361728562491e-06,2.999074729756809e-09,0.00025010842035984835,5.47698728747232,6.339602247078594e-07,4.131377223740708e-06,1.3407069512831172e-06,4.725992184532042e-15,1.701479117374886e-16,1.2407526955685405e-14,1.1866906651938873e-10,4.767519400043821e-18
44.0,1.202820968184435e-16,1.1570215049395426e-08,1.371176859976509e-06,1.0789753298825146e-15,4.942006573521424e-15,1.7539938432520166e-16,9.208263913864714e-15,4.4548979728984176e-17,2.4721160762115174e-24,2.9520383690926104e-17,6.342770597314007e-17,1.3295932662839969e-17,1.1668818882365048e-13,1.1830310121963007e-10,1.0811549306495861e-12,2.6120498391197327e-10,1e-30,1.0710593572898301e-15,4.442682161895465e-22,1.720435610113443e-23,1.4435910524980517e-21,4.680971375813385e-18,6.408590332330046e-07,4.279585999394316e-06,1e-30,3.3007020406151077e-10,1e-30,6.3755727646277806e-15,1e-30,5.570198942201632e-09,6.768773071005554e-13,1.27326812892208e-17,3.350190954777244e-15,8.871259417910242e-13,1.271119062102948e-18,1e-30,5.024218168592139e-17,0.15399999962480548,3.4602557275551735e-06,2.8899598143474355e-09,0.0002501128124601041,5.460891803819351,6.464292321752062e-07,4.279586676271623e-06,1.371177747102451e-06,6.020981903403939e-15,1.8813206561442247e-16,1.2558454868641958e-14,1.1938425615027965e-10,4.682414966865883e-18
