Index,Time,Initial_pH,Final_pH,NO_nM,NO2_nM,NO2-_uM,NO3-_uM,H+_uM,OH-_nM,OH_pM,ONOO-_nM,HONO_uM,HONO2_uM,O3_gas,NO2_gas,N2O4_gas,HONO_gas,HONO2_gas,H2O2_gas,N2O4_source,plasma_on,Aq_H_M,Aq_H2_M,Aq_O_M,Aq_O2_M,Aq_O3_M,Aq_N2_M,Aq_NO_M,Aq_NO2_M,Aq_NO3_M,Aq_N2O_M,Aq_N2O3_M,Aq_N2O4_M,Aq_N2O5_M,Aq_OH_M,Aq_HO2_M,Aq_HO3_M,Aq_H2O2_M,Aq_HONO_M,Aq_HONO2_M,Aq_ONOOH_M,Aq_O2NOOH_M,Aq_H+_M,Aq_OH-_M,Aq_O-_M,Aq_O2-_M,Aq_O3-_M,Aq_HO2-_M,Aq_NO2-_M,Aq_NO3-_M,Aq_ONOO-_M,Aq_O2NOO-_M
277,277.0,6.5,5.112489428885138,1.9166386326066532e-08,31.745388998598397,0.2533044142013372,7.149178112529602,7.718103019071888,1.2956551597399455,2.2861485341474647e-06,1.3945320629206746e-05,0.0049108126983821694,1e-14,1.2663470542925208e+16,853412836586126.8,199720935666.53156,6096799.89422241,1024062447528568.5,2532694108585.0415,equilibrium,True,1e-20,1e-20,1e-20,0.00025040020003703616,2.0628548117264382e-05,0.0005,1.916638632606653e-17,3.17453889985984e-08,1e-20,1e-20,1e-20,5.754905399812151e-11,1e-20,2.2861485341474647e-18,3.3683386818095543e-15,4.518784622808626e-12,4.205842315193335e-09,4.9108126983821695e-09,1e-20,4.0583837700991786e-13,6.129173815461049e-10,7.718103019071888e-06,1.2956551597399456e-09,5.38433612984361e-15,1.6279970216332636e-14,1.6392809752065149e-12,2.0460175390517128e-15,2.533044142013372e-07,7.149178112529602e-06,1.3945320629206747e-14,1e-20
278,278.0,6.5,5.112572468574379,1.9722719407011974e-08,31.754119244561906,0.2530343727939332,7.147363744058032,7.716627412924341,1.2959029203996772,2.620673388184307e-06,1.5863221307835112e-05,0.004904639520562073,1e-14,1.2658790986274844e+16,852172474115376.8,199140803008.35718,6079090.420164578,1024059251097092.6,2531758197254.9688,equilibrium,True,1e-20,1e-20,1e-20,0.0002503995303137175,2.0621476783972886e-05,0.0005,1.9722719407011976e-17,3.1754119244561906e-08,1e-20,1e-20,1e-20,5.758075017924969e-11,1e-20,2.620673388184307e-18,1e-20,4.3549694915488355e-12,4.20428814999034e-09,4.904639520562073e-09,1e-20,4.652979142682235e-13,4.03041190669725e-12,7.71662741292434e-06,1.2959029203996772e-09,5.187687187311865e-15,1e-20,1.5792029948767065e-12,2.0457899837579946e-15,2.530343727939332e-07,7.147363744058032e-06,1.586322130783511e-14,6.595881640134256e-13
279,279.0,6.5,5.113800144028587,1.88799885415385e-08,31.74069294141105,0.24832121151423686,7.1302936166067274,7.694844643230394,1.2995713966548335,2.1986001969711253e-06,1.3550682751772355e-05,0.004799695825659653,1e-14,1.2653582168562526e+16,834267224360914.8,190860305132.77444,5826315.024317973,1026033351193227.4,2530716433712.5054,equilibrium,True,1e-20,1e-20,1e-20,0.0002503912180156671,2.0621117346354687e-05,0.0005,1.8879988541538502e-17,3.174069294141105e-08,1e-20,1e-20,1e-20,5.7532205012204e-11,1e-20,2.198600196971125e-18,3.216786490097243e-14,5.0168190273369935e-12,4.202558492174765e-09,4.799695825659653e-09,1e-20,3.9006588479822316e-13,2.9429937919217355e-12,7.694844643230394e-06,1.2995713966548335e-09,5.994539158980262e-15,1.5661719525501118e-14,1.8250086534729482e-12,2.05263825173263e-15,2.4832121151423687e-07,7.130293616606728e-06,1.3550682751772356e-14,4.824112758630393e-13
280,280.0,6.5,5.114378880433826,1e-11,31.715267558483372,0.24607859855199674,7.122288887413788,7.68459740079826,1.301304346666033,1.968524875392344e-06,1.2296680280927192e-05,0.00475001526540349,1e-14,1.264951796969798e+16,825703262498989.5,186961959503.79257,5707311.810463103,1027030914936468.2,2529903593939.596,equilibrium,True,1e-20,1e-20,1e-20,0.00025038733739761964,2.061824458008691e-05,0.0005,1e-20,3.171526755848337e-08,1e-20,1e-20,1e-20,5.7439752839537466e-11,1e-20,1.968524875392344e-18,3.1719707465955438e-15,5.547829731772626e-12,4.201208823617379e-09,4.75001526540349e-09,1e-20,3.4901915861270665e-13,2.3927160973828778e-12,7.68459740079826e-06,1.301304346666033e-09,6.639938151922457e-15,1.9782075389494913e-14,2.0213513332828883e-12,2.055611234848614e-15,2.4607859855199675e-07,7.122288887413788e-06,1.2296680280927192e-14,3.9469473685269166e-13
281,281.0,6.5,5.113728456742728,1.9078117720331712e-08,31.742015803264085,0.24590772275237502,7.133977519993833,7.696114905875102,1.2993568992077857,2.379601459968098e-06,1.4567432105004682e-05,0.004753831151653623,1e-14,1.2646017038689118e+16,826230772675219.8,187200921475.5846,5714606.5055309115,1028444085755423.8,2529203407737.8237,equilibrium,True,1e-20,1e-20,1e-20,0.00025038673694258043,2.06130443577677e-05,0.0005,1.9078117720331714e-17,3.1742015803264084e-08,1e-20,1e-20,1e-20,5.7536948733198696e-11,1e-20,2.379601459968098e-18,2.7487203062074713e-15,4.809652461622199e-12,4.20004580472983e-09,4.7538311516536224e-09,1e-20,4.221295573625626e-13,3.1773823279419027e-12,7.696114905875102e-06,1.2993568992077858e-09,5.748005336539226e-15,1.7185736286769737e-14,1.7497779431859978e-12,2.0510963451816715e-15,2.45907722752375e-07,7.133977519993832e-06,1.4567432105004682e-14,5.217926883690264e-13
282,282.0,6.5,5.113171846555892,1.580845187959611e-08,31.719094399310904,0.2472193701717679,7.142535538988524,7.705984895976409,1.297692655129135,1e-08,1e-11,0.0047853167517452645,1e-14,1.2641570184711532e+16,830617800661893.8,189194156331.45917,5775453.176501585,1028835311103163.6,2528314036942.3066,equilibrium,True,1e-20,1e-20,1e-20,0.00025038885991210093,2.0603524630050315e-05,0.0005,1.580845187959611e-17,3.1719094399310904e-08,1e-20,1e-20,1e-20,5.745367488992674e-11,1e-20,1e-20,3.1693552333763526e-15,5.6079239485523605e-12,4.198568768055876e-09,4.785316751745265e-09,1e-20,1e-20,2.4133142812029216e-12,7.705984895976408e-06,1.297692655129135e-09,6.6936902557866955e-15,1.9945206062095112e-14,2.0375764955656664e-12,2.04692864804907e-15,2.472193701717679e-07,7.142535538988524e-06,1e-20,3.966830839382674e-13
283,283.0,6.5,5.1109818310694175,1.9356052310395447e-08,31.752823361604243,0.2537562268070711,7.174956101615722,7.744941984835546,1.291165255934073,1e-08,1.407871874760294e-05,0.004936679330933346,1e-14,1.2635248522156554e+16,853822361815719.8,199912660897.0351,6102652.612472266,1028264452413815.4,2527049704431.311,equilibrium,True,1e-20,1e-20,1e-20,0.00025039946185571063,2.058241618062435e-05,0.0005,1.9356052310395446e-17,3.175282336160424e-08,1e-20,1e-20,1e-20,5.757618956283615e-11,1e-20,1e-20,1.3950531709705796e-14,4.106186610332155e-12,4.196468731811479e-09,4.9366793309333464e-09,1e-20,4.123912960910273e-13,3.951931511742351e-12,7.744941984835546e-06,1.2911652559340729e-09,4.874757106598647e-15,4.842050716926249e-15,1.4837390639221211e-12,2.032358443760382e-15,2.537562268070711e-07,7.174956101615722e-06,1.407871874760294e-14,6.423788602394481e-13
284,284.0,6.5,5.111873908899436,1.672945493887905e-08,31.756171576810395,0.25343494631231045,7.159384699724142,7.729049542604342,1.2938201450155251,1e-08,4.4234265785062575e-06,0.004920311879474918,1e-14,1.2626442449176138e+16,852398851433559.0,199246619495.30792,6082320.637088483,1025884300116528.2,2525288489835.2275,equilibrium,True,1e-20,1e-20,1e-20,0.0002503985180162024,2.056875224823191e-05,0.0005,1.672945493887905e-17,3.1756171576810394e-08,1e-20,1e-20,1e-20,5.75882133303967e-11,1e-20,1e-20,6.511058021285103e-15,5.510528842326422e-12,4.1935441880178435e-09,4.920311879474918e-09,1e-20,1.1256378376626386e-13,2.582727658278227e-12,7.729049542604341e-06,1.293820145015525e-09,6.5585144694731065e-15,1.904531317134181e-14,1.9961579554298578e-12,2.0363394230991477e-15,2.5343494631231043e-07,7.159384699724142e-06,4.423426578506258e-15,4.220085492602699e-13
285,285.0,6.5,5.111506322052774,1.9285531014886426e-08,31.75895587016785,0.25424542784794557,7.165120973854227,7.735594179386541,1.292725518961112,2.325715279065049e-06,1.4236037170192655e-05,0.004940226609441749,1e-14,1.2615386896840192e+16,854929591944473.0,200431487419.2722,6118490.619015438,1026122693761848.2,2523077379368.0386,equilibrium,True,1e-20,1e-20,1e-20,0.0002503992948990335,2.054961499522587e-05,0.0005,1.9285531014886428e-17,3.175895587016785e-08,1e-20,1e-20,1e-20,5.759829784240205e-11,1e-20,2.325715279065049e-18,8.192118845546277e-14,6.360306119407717e-12,4.189872343742114e-09,4.940226609441749e-09,1e-20,4.11336475220864e-13,3.519975708007054e-12,7.735594179386541e-06,1.292725518961112e-09,7.566345993480602e-15,1e-20,2.3031151122239365e-12,2.032308437626976e-15,2.5424542784794554e-07,7.165120973854228e-06,1.4236037170192655e-14,5.728567733263576e-13
286,286.0,6.5,5.111267650209819,1.8988009067270236e-08,31.76484707248198,0.25524806656015886,7.168368737972639,7.739846538117247,1.2920152810261254,1e-08,1.2973120615918502e-05,0.004962435234508215,1e-14,1.2601415091363632e+16,857823008388533.9,201790460427.44128,6159975.436141922,1025903070342175.1,2520283018272.7266,equilibrium,True,1e-20,1e-20,1e-20,0.0002504002620902175,2.0525434851729313e-05,0.0005,1.8988009067270235e-17,3.176484707248198e-08,1e-20,1e-20,1e-20,5.761972089775481e-11,1e-20,1e-20,4.381082472818361e-14,4.720941683559097e-12,4.1852319104792975e-09,4.9624352345082155e-09,1e-20,3.762455397476655e-13,3.304938641560571e-12,7.739846538117247e-06,1.2920152810261253e-09,5.608649450799634e-15,3.635794873582596e-15,1.7066921035032194e-12,2.0285817502077402e-15,2.5524806656015886e-07,7.168368737972639e-06,1.2973120615918502e-14,5.380768182524577e-13
287,287.0,6.5,5.111303051338771,2.0441061934724773e-08,31.74045421091009,0.25295494538300584,7.170031228201484,7.739215657114428,1.2921206027967358,3.1515786746835085e-06,1.8609282941038103e-05,0.00491745239116425,1e-14,1.2583763576748256e+16,850919271515020.2,198555521798.67633,6061223.77836579,1027314618877793.5,2516752715349.6514,equilibrium,True,1e-20,1e-20,1e-20,0.0002503957840937716,2.0500667537819563e-05,0.0005,2.0441061934724772e-17,3.174045421091009e-08,1e-20,1e-20,1e-20,5.753115353124496e-11,1e-20,3.1515786746835084e-18,3.018715725463482e-15,3.1719046857553058e-12,4.179369430108158e-09,4.91745239116425e-09,1e-20,5.566330275803208e-13,4.875845163837416e-12,7.739215657114428e-06,1.2921206027967358e-09,3.771516297486526e-15,1.094219007183039e-14,1.147500853036084e-12,2.026065381752185e-15,2.5295494538300584e-07,7.170031228201484e-06,1.8609282941038102e-14,7.93970569710464e-13
288,288.0,6.5,5.1097660199685935,1.917878245786541e-08,31.768056407823437,0.2568954907209309,7.193529163527489,7.7666543937394446,1.2875556826766315,2.196421511389249e-06,1.326443377658002e-05,0.005011762727810142,1e-14,1.2569181294848478e+16,864262040729473.6,204831208587.86313,6252799.12035383,1027804997203344.9,2513836258969.696,equilibrium,True,1e-20,1e-20,1e-20,0.00025040137062732845,2.0470802145594995e-05,0.0005,1.917878245786541e-17,3.1768056407823436e-08,1e-20,1e-20,1e-20,5.76313689486974e-11,1e-20,2.196421511389249e-18,7.29318830687034e-15,4.668185086869013e-12,4.174525922129685e-09,5.011762727810142e-09,1e-20,3.869235559164495e-13,3.4121429910228832e-12,7.766654393739444e-06,1.2875556826766314e-09,5.531487871370082e-15,1.5047863877260437e-14,1.682762792311969e-12,2.0143468538720013e-15,2.568954907209309e-07,7.19352916352749e-06,1.326443377658002e-14,5.54770075057235e-13
289,289.0,6.5,5.110755071673285,1.937481098585463e-08,31.76172246157711,0.25535535438502005,7.1774019845259565,7.748986929027573,1.2904912721667987,2.3799809491988434e-06,1.425407501083692e-05,0.004970383945014446,1e-14,1.2556173472841402e+16,857341693183091.8,201564079068.75632,6153064.784341307,1027062809544680.1,2511234694568.2803,equilibrium,True,1e-20,1e-20,1e-20,0.00025039815311860936,2.045241944253131e-05,0.0005,1.9374810985854632e-17,3.176172246157711e-08,1e-20,1e-20,1e-20,5.760848596334773e-11,1e-20,2.3799809491988434e-18,7.265145234358815e-16,4.080973800949036e-12,4.170205957482484e-09,4.970383945014446e-09,1e-20,4.1900689355644885e-13,3.991494578465378e-12,7.748986929027573e-06,1.2904912721667988e-09,4.847750095482833e-15,1.523586426980876e-14,1.4746093826700875e-12,2.018248919299258e-15,2.5535535438502006e-07,7.177401984525956e-06,1.425407501083692e-14,6.48884481620151e-13
290,290.0,6.5,5.109601494422995,1.9093169439254827e-08,31.753879161023544,0.2564277825677207,7.196939621244479,7.769597224410779,1.2870680050989183,2.0653328170545687e-06,1.2577188788144372e-05,0.0050045337580825605,1e-14,1.254551620342826e+16,861176434713299.8,203371234322.16815,6208231.078856575,1029257162200227.1,2509103240685.652,equilibrium,True,1e-20,1e-20,1e-20,0.0002503994902094804,2.043338651639014e-05,0.0005,1.9093169439254827e-17,3.175387916102354e-08,1e-20,1e-20,1e-20,5.757988955283336e-11,1e-20,2.065332817054569e-18,3.0478894269304933e-15,5.303699281052936e-12,4.16666613968092e-09,5.004533758082561e-09,1e-20,3.630777291465614e-13,2.6914425189879874e-12,7.769597224410779e-06,1.2870680050989183e-09,6.2838142423351425e-15,1.8713466919475765e-14,1.9112625484917496e-12,2.009605794433811e-15,2.564277825677207e-07,7.196939621244479e-06,1.2577188788144372e-14,4.385753267091731e-13
291,291.0,6.5,5.1106112549592995,2.2226178534534412e-08,31.74784324559414,0.25565083109316866,7.1796734866559815,7.751553432693105,1.290063996445997,3.941750510182997e-06,2.33298765649302e-05,0.004977783394628894,1e-14,1.253785872859452e+16,857586048695704.2,201678993141.47275,6156572.719571252,1027340635746410.5,2507571745718.904,equilibrium,True,1e-20,1e-20,1e-20,0.00025039820136294496,2.0422094737667674e-05,0.0005,2.2226178534534412e-17,3.174784324559414e-08,1e-20,1e-20,1e-20,5.7557972321142196e-11,1e-20,3.941750510182997e-18,1e-20,4.498420040756811e-12,4.164123151363155e-09,4.977783394628894e-09,1e-20,6.939813344894798e-13,5.8866136149393845e-12,7.751553432693105e-06,1.290063996445997e-09,5.339749824511674e-15,1e-20,1.623876186902184e-12,2.014432320746579e-15,2.556508310931687e-07,7.179673486655981e-06,2.3329876564930198e-14,9.61719803808099e-13
292,292.0,6.5,5.11135332236703,1.9294779820073908e-08,31.75076082786335,0.2551205296978655,7.166969704585625,7.738319869051981,1.2922701787035062,2.350485916103957e-06,1.4099921224229807e-05,0.00495897736767149,1e-14,1.2531145042651116e+16,855627643621137.9,200758926441.59412,6128486.217073268,1025567319016716.5,2506229008530.223,equilibrium,True,1e-20,1e-20,1e-20,0.00025039655453875834,2.0412456334409432e-05,0.0005,1.929477982007391e-17,3.175076082786335e-08,1e-20,1e-20,1e-20,5.756856545890772e-11,1e-20,2.3504859161039573e-18,6.360565738721845e-15,4.234055528908408e-12,4.1618935631774656e-09,4.9589773676714905e-09,1e-20,4.129933092947656e-13,3.763969302039741e-12,7.73831986905198e-06,1.2922701787035062e-09,5.037022338431015e-15,1.3812345942646053e-14,1.5318671957560259e-12,2.0178239096075088e-15,2.5512052969786545e-07,7.166969704585625e-06,1.4099921224229807e-14,6.138247124697299e-13
293,293.0,6.5,5.109461901070713,1.9504382096435932e-08,31.77031883927334,0.25919816751463537,7.196666049193231,7.772094973041841,1.2866543750083723,2.297740803720144e-06,1.4239349021721018e-05,0.00506022777840994,1e-14,1.2523226145329504e+16,869195975225009.8,207176581780.71628,6324395.375330195,1027259966818892.4,2504645229065.901,equilibrium,True,1e-20,1e-20,1e-20,0.00025040290434284995,2.0392959892297525e-05,0.0005,1.9504382096435933e-17,3.177031883927334e-08,1e-20,1e-20,1e-20,5.7639598940680954e-11,1e-20,2.297740803720144e-18,1e-20,7.449761704650576e-12,4.159263036609938e-09,5.06022777840994e-09,1e-20,4.0334444448839503e-13,3.6461986968988866e-12,7.772094973041841e-06,1.2866543750083724e-09,8.8225401158046e-15,9.684642557330332e-15,2.6827706867202897e-12,2.005089786814058e-15,2.5919816751463537e-07,7.196666049193231e-06,1.4239349021721018e-14,5.924033676265995e-13
294,294.0,6.5,5.110361988575494,1.931984426288372e-08,31.755893214372346,0.25763109889280433,7.18214280649996,7.7560037685368455,1.2893237675578009,2.276803748769234e-06,1.3700785215600495e-05,0.005019221226125773,1e-14,1.2514588588592504e+16,863457689966178.0,204450121686.77924,6241165.835288026,1026177962352947.2,2502917717718.501,equilibrium,True,1e-20,1e-20,1e-20,0.0002503999135278653,2.0381609540902954e-05,0.0005,1.931984426288372e-17,3.1755893214372345e-08,1e-20,1e-20,1e-20,5.75872053459554e-11,1e-20,2.276803748769234e-18,1e-20,4.599284621579638e-12,4.156394520425214e-09,5.019221226125774e-09,1e-20,3.9941780178648033e-13,3.2914667472471902e-12,7.756003768536845e-06,1.2893237675578008e-09,5.460979128500369e-15,2.0485848009339898e-14,1.6605964742524476e-12,2.0091356734515356e-15,2.5763109889280436e-07,7.18214280649996e-06,1.3700785215600494e-14,5.356757516678965e-13
295,295.0,6.5,5.110521528513089,1.951119751080662e-08,31.757273823492724,0.2567020262119572,7.180223506804067,7.753155090609977,1.2897974931722793,2.4716961978483387e-06,1.4667258541040583e-05,0.004999283997796449,1e-14,1.2505859988252426e+16,859521057609048.9,202590134174.52097,6184386.751862715,1026928568051665.0,2501171997650.4854,equilibrium,True,1e-20,1e-20,1e-20,0.000250397893681822,2.0369122501267628e-05,0.0005,1.951119751080662e-17,3.1757273823492726e-08,1e-20,1e-20,1e-20,5.759221631781964e-11,1e-20,2.4716961978483385e-18,9.812773954608968e-15,3.7687420757241776e-12,4.15349558230683e-09,4.999283997796449e-09,1e-20,4.334700301561403e-13,4.247868481828904e-12,7.753155090609976e-06,1.2897974931722792e-09,4.475459067686931e-15,1.0888964695129434e-14,1.36079562328447e-12,2.0087327581400495e-15,2.567020262119572e-07,7.180223506804067e-06,1.4667258541040584e-14,6.908870727701703e-13
296,296.0,6.5,5.1096244616247155,1.6701676198682416e-08,31.759670131233733,0.2585695101357583,7.194386930883528,7.769186348390477,1.287136072121158,1e-08,1e-11,0.005046065593231382,1e-14,1.2495988895572822e+16,864963399491686.8,205163789326.33536,6262951.677492474,1028127789470048.1,2499197779114.5645,equilibrium,True,1e-20,1e-20,1e-20,0.0002504004992914841,2.0350133528967868e-05,0.0005,1.6701676198682416e-17,3.1759670131233735e-08,1e-20,1e-20,1e-20,5.76009152675124e-11,1e-20,1e-20,3.171575264742539e-15,5.505072689479089e-12,4.150218578192687e-09,5.0460655932313824e-09,1e-20,1e-20,2.5433531588311376e-12,7.769186348390477e-06,1.2871360721211579e-09,6.525428754856835e-15,1.942721027666494e-14,1.983935182964932e-12,2.0017364708551658e-15,2.585695101357583e-07,7.194386930883528e-06,1e-20,4.1474485202499053e-13
297,297.0,6.5,5.10899601898218,1.9332669814192585e-08,31.771470410351238,0.26062107960491937,7.203586056947667,7.780436830474618,1.2852748782531132,2.212738895883844e-06,1.3239324955874703e-05,0.0050934677535103765,1e-14,1.2483087998781548e+16,872105181381885.0,208565746153.04575,6366801.831969358,1027659827387854.4,2496617599756.3096,equilibrium,True,1e-20,1e-20,1e-20,0.0002504032340253969,2.032597134050758e-05,0.0005,1.9332669814192585e-17,3.177147041035124e-08,1e-20,1e-20,1e-20,5.76437856631923e-11,1e-20,2.212738895883844e-18,2.6766813346041225e-15,4.6213570439045965e-12,4.145932080761089e-09,5.0934677535103766e-09,1e-20,3.871068747479428e-13,3.3864310328838862e-12,7.780436830474618e-06,1.2852748782531131e-09,5.4706045465874825e-15,1.6305473466879094e-14,1.6630518667974017e-12,1.9958602379701524e-15,2.606210796049194e-07,7.2035860569476666e-06,1.3239324955874703e-14,5.499253246296453e-13
298,298.0,6.5,5.107543982449337,2.0499032538040626e-08,31.791598377932107,0.2645612177944111,7.2257032263792595,7.806493771707869,1.280984817574045,2.9424028372718925e-06,1.701022093806793e-05,0.005187788224310589,1e-14,1.2468754222557968e+16,884784537714104.6,214674420289.75818,6553278.846540988,1028261690013274.1,2493750844511.5938,equilibrium,True,1e-20,1e-20,1e-20,0.0002504089069092043,2.0296490999251084e-05,0.0005,2.0499032538040625e-17,3.179159837793211e-08,1e-20,1e-20,1e-20,5.771692197832544e-11,1e-20,2.9424028372718923e-18,1.5945887513822182e-15,2.6669054679786533e-12,4.141171126258511e-09,5.1877882243105886e-09,1e-20,5.145614492489806e-13,5.3458121213471525e-12,7.806493771707869e-06,1.2809848175740451e-09,3.1468602688356006e-15,9.433223676308037e-15,9.565182533775295e-13,1.984838587215888e-15,2.645612177944111e-07,7.22570322637926e-06,1.7010220938067928e-14,8.626583466889842e-13
299,299.0,6.5,5.107970462453112,1.9614517017743728e-08,31.784887051799966,0.2659793411314468,7.216622382087786,7.798831506901122,1.2822433708429002,2.2139766840239897e-06,1.3263802246738614e-05,0.00521047700807869,1e-14,1.2455113199209288e+16,888386664374894.5,216425939476.53802,6606746.7614446,1025968613994079.4,2491022639841.8574,equilibrium,True,1e-20,1e-20,1e-20,0.00025041067033852553,2.0272091130249988e-05,0.0005,1.9614517017743727e-17,3.1784887051799966e-08,1e-20,1e-20,1e-20,5.7692529359259173e-11,1e-20,2.2139766840239896e-18,5.728461222909517e-15,5.176455238365809e-12,4.136640721438058e-09,5.21047700807869e-09,1e-20,3.8634507363219986e-13,2.8270551528839667e-12,7.798831506901121e-06,1.2822433708429002e-09,6.114492442756093e-15,1.7302781735227758e-14,1.8583422950459172e-12,1.9851125184197487e-15,2.659793411314468e-07,7.216622382087786e-06,1.3263802246738614e-14,4.586733091247543e-13
